EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,Coef_Var_PE,Coef_Var_LNE,Var_Prop_PE,Var_Prop_LNE,Autocorr_PE,Autocorr_LNE,Razon_LNE_PE,PE,LNE,TC_LNE_2019,NUM_SECC_RUR,Area_Km2,Densidad_LNE
20,OAXACA,243,SAN MARTIN TILCAJETE,0.0004416588910849692,0.003418707333283918,0.007162872339779779,0.012662752996993683,-0.816496580927726,0.9872782006644116,0.9899682647809506,1432.0,1412.0,0.03823529411764706,0,3.150931294,448.1214816358354
20,OAXACA,353,SANTA ANA,0.004797000667350835,0.005746385618375533,0.01982978462146442,0.023191537721190425,0.8049096037573488,0.08697276125590282,0.9815888847542178,1659.0,1626.0,0.06413612565445026,0,9.542149635,170.40185515808042
20,OAXACA,385,SANTA CRUZ XITLA,0.0025627047750253124,0.002501028736309934,0.028924426065006007,0.030505315693544643,0.6286586993076433,-0.3018286293236524,0.9892508449610911,3510.0,3463.0,0.0889937106918239,1,8.671658182000002,399.34692158279995
20,OAXACA,223,SAN JUAN YATZONA,0.001207729468599034,0.004723150422204167,0.025343119539053428,0.02784431766215007,,-0.3333333333333333,0.9866871262824698,332.0,328.0,0.061488673139158574,0,0.254772994,1287.42059686279
20,OAXACA,84,SAN AGUSTIN YATARENI,0.007802478150959738,0.005695382965448825,0.031637118290248095,0.0329648882065348,0.9098099828851114,0.7413010953190645,0.9883472968956682,3247.0,3205.0,0.09460382513661202,0,5.099443421,628.499962721716
20,OAXACA,212,SAN JUAN PETLAPA,0.0013967225292346329,0.0008167774256219038,0.008836216306108468,0.052107819322825974,0.2519083969465649,-0.6897007348075542,0.951742985918503,1868.0,1833.0,0.1342821782178218,1,86.17623346,21.270365696022377
20,OAXACA,87,SAN ANDRES HUAXPALTEPEC,0.0020552394775618286,0.0012391343929879315,0.023621463159999755,0.028015160472508235,0.48781831828142963,-0.28989928568455625,0.9896367846526556,4423.0,4372.0,0.084056533597818,0,3.7369068079999996,1169.9515734886372
20,OAXACA,104,SAN ANTONIO DE LA CAL,0.00662348639051724,0.004443268494879095,0.026067510847501373,0.025436239312197784,0.9516523113869995,0.7600873032241902,0.988710184802788,17070.0,16813.0,0.0649901817951479,0,6.040791755,2783.244429189895
20,OAXACA,347,SAN SEBASTIAN TUTLA,0.002746423644362323,0.0015577234454460251,0.013786528294062886,0.014698807569563228,0.8917915347412069,-0.21096180542536813,0.9897168075304414,12681.0,12500.0,0.04210087536473531,0,2.861945303,4367.658594626887
20,OAXACA,45,MAGDALENA APASCO,0.004402733665613429,0.004063442231933626,0.02124718507043001,0.025315886686973856,0.5230364699000876,-0.05818791662608528,0.9869565536123642,5535.0,5418.0,0.05655226209048362,2,3.553921915,1524.512954866089
20,OAXACA,225,SAN LORENZO,0.005137053997100943,0.006186103606200482,0.038223419742625525,0.051893020845932045,0.7235609258930125,0.6282355056482265,0.9832807892601563,3942.0,3914.0,0.16522774635308127,2,50.044772032,78.20996761654307
