EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,Estrato,Atipicidad
15,MEXICO,80,SOYANIQUILPAN DE JUAREZ,6,10256.0,75.6431981821032,0.9893752049733217,0.1183077090829789,0.0042592368601196,0.041045714710359,0.7183159595322908,0.3950023929271742,0.0134873795317771,1.2749162731815975,-0.6092324744756121,-1.1125764446787791,0.922782376570013,0.2335503888197846,G0,Tipica
15,MEXICO,20,COACALCO DE BERRIOZABAL,0,222352.0,13999.868230030632,0.9892969433831662,0.0488747163794689,0.0018378480907117,0.0187699277224682,-0.1178159508929412,-4.972037321567157,4.220063157154885,-2.2286845699245226,-1.1701969644343897,-0.3083338943480848,-0.1370837993622077,-3.4002546376609413,G1,Atípica en ICE principal
15,MEXICO,108,TONATICO,4,10591.0,547.2942299687709,0.9814410269771556,0.0771969080553295,0.0048133242098669,0.0302635849006543,0.9880778249119188,0.9636774077368206,0.6847636083895972,0.811690908296908,0.0065306901881758,-0.6942370554869329,-0.4960865039282007,0.1253406412855136,G0,Tipica
15,MEXICO,44,XALATLACO,3,18485.0,1140.770725101834,0.9865210533743372,0.0968373583338278,0.005336753760162,0.0343460303185361,0.6153955850932006,0.3691108751482683,0.5545616128260359,0.567298696743369,-0.4885076442281779,-0.7610102771197325,0.5511509574287652,-0.0204650819049267,G0,Tipica
15,MEXICO,36,HUEHUETOCA,7,97928.0,2142.279545779097,0.9893205155513584,0.0799294221438023,0.0041894963178092,0.0306972142412062,0.5685253079459707,-0.7809348625474977,0.6264238110892684,0.4543260223014946,-0.1190018588942323,-0.5927851968602361,0.4955683534942391,-0.0408046593814105,G1,Tipica
15,MEXICO,95,TEPETLIXPA,1,14196.0,1165.3942378447448,0.9876558467683196,0.0688149375094112,0.0029356710461292,0.0261338629713982,0.7115844827456111,0.0335425942003097,0.1589547125406742,0.1746746214806829,-0.1998167748011746,-1.0900190986103468,-0.058997387257725,0.0430889708232035,G2,Tipica
15,MEXICO,97,TEQUIXQUIAC,3,27171.0,870.9905752732342,0.9874353386652036,0.0819926728257406,0.0031113150751388,0.0306562877928051,0.9649570420686978,0.1632960345085923,0.3198717864205336,0.7699571097386602,-0.0511259910388307,-1.2937175729469814,-0.0470049211178625,0.1568264760727805,G0,Tipica
15,MEXICO,39,ISIDRO FABELA,4,8070.0,202.5377319807993,0.9873396471717212,0.0954255463553685,0.0040871292524329,0.031394095572925,0.7907151085887012,0.5107532330221036,0.1062036602038282,0.8948140109849988,-0.3227006839503131,-1.046105248780473,0.3655562283418208,0.2445255966747458,G0,Tipica
15,MEXICO,47,JILOTZINGO,8,15259.0,480.0907763480447,0.9877649486310648,0.071107679348589,0.0048958417348446,0.0250626474239127,0.6814108528111162,0.2649827262841112,-0.0595729060146279,0.5685987849198987,0.1520047362008594,-0.5947742405940755,0.3015832633586904,0.0343489463716248,G0,Tipica
15,MEXICO,117,ZACAZONAPAN,1,3621.0,102.57741292971026,0.9862441752221748,0.0697193500738552,0.0023361044418304,0.0219999367384019,0.4498966703444186,0.3444123799524166,-0.3059284524233068,0.1037206353772066,-0.5802843497854188,-0.6796803892756218,-0.0848190517667459,0.3862712504784454,G2,Tipica
15,MEXICO,84,TEMAMATLA,2,10251.0,1514.698816624594,0.9870225530587028,0.07837155480749,0.0029470254810305,0.031345077754526,-0.4178508512015352,-0.3294640674332951,-0.2638973576684479,-0.7050284374024781,-1.5841017962254738,0.3082655450045457,0.6811000137165616,-0.1295253635368201,G2,Tipica
15,MEXICO,122,VALLE DE CHALCO SOLIDARIDAD,0,263156.0,12306.762790003417,0.9896148466160136,0.0475246500037815,0.0016780634251998,0.01789136298932,-0.2234246974784917,-4.806913317124259,3.7369710039619854,-2.0911877117017843,-1.1346066533466994,-0.041610951668043,-0.0192646182322368,-2.527145027055018,G1,Atípica en ICE principal
15,MEXICO,99,TEXCALYACAC,0,4223.0,1282.2473725434324,0.9863598615086512,0.0803274494755692,0.0042172564697455,0.0292882317467462,0.408223006139228,0.2455468673762819,0.3080996754214547,-0.0342839714069259,-0.6696622505365022,-0.6681868239353416,0.3029867379490039,-0.0377260536112647,G2,Tipica
15,MEXICO,92,TEOLOYUCAN,3,64228.0,1799.5776011494142,0.9876627993620208,0.0703239568057592,0.0031724749009213,0.0269580777023006,-0.0132162313249074,-0.6235350120770126,0.1405412116186714,-0.3875580727532804,-0.8900289321944808,-0.0228057562172295,0.4314368505736785,0.0443481201579852,G1,Tipica
15,MEXICO,64,OCUILAN,9,21435.0,949.8547853296632,0.98754025474996,0.0788705456009663,0.0049579859150538,0.0294372507022161,-0.0348771580352417,-0.0855244886134426,-0.221984471809122,0.0331904608279164,-0.7315535490956565,0.2998319139610422,0.8107955131764609,-0.1284059856850857,G2,Tipica
15,MEXICO,9,AMECAMECA,3,41526.0,2227.812170116207,0.9905178051715616,0.0677534648119102,0.0020370879335939,0.0244445464555668,-0.0372898078641014,-0.98348321742045,-0.1435020555211502,-0.5290499138296639,-0.92790723051267,-0.3506016278594335,0.5395872943847673,-0.237052654428221,G1,Tipica
15,MEXICO,54,MELCHOR OCAMPO,2,50784.0,4061.5907003750126,0.9884907685753688,0.0773245083688665,0.003016527467452,0.0284009652474793,0.5366037070709999,-1.0279903012477,1.0975245342007531,-0.1192237830302821,-0.5443021034984887,-0.9725327211541064,0.1635417447550678,-0.8425161564695868,G1,Tipica
15,MEXICO,50,JOQUICINGO,1,10219.0,2550.479473980667,0.9859673818773612,0.0837840704210414,0.0055933197195164,0.0311618233564552,0.8342800241975633,0.1731970897252399,1.1096243467013198,0.2771223837576823,-0.1648469800814506,-1.079071342163445,0.192430781303896,-0.5290197739625897,G0,Tipica
15,MEXICO,7,AMANALCO,9,17874.0,143.30677943443197,0.984530671760041,0.0914086829089576,0.0045445360919824,0.0317900549673752,0.7099261603970752,0.6194239181137822,0.1648076426196704,1.0677818284699838,-0.2702705628804274,-0.4191064778820049,0.1481406417708633,0.1508021731579272,G0,Tipica
15,MEXICO,65,EL ORO,14,26439.0,497.5756405487741,0.98635479467766,0.0795394226450532,0.0038827124664133,0.0285043093934234,0.8560115663802839,0.1837356073267356,-0.0092126049646788,1.2514365967822072,0.200597659384086,-0.4902942314357918,0.0113158238474252,-0.0963011053016969,G0,Tipica
15,MEXICO,14,ATLACOMULCO,22,76169.0,1501.9952089640428,0.988521622805714,0.0833925980712883,0.0036124817393662,0.0318302898347313,0.6468074714732032,-0.7405187392944262,0.0288501887966887,1.466380503026352,0.1906957041335849,0.0001612456222464,0.3587584824660398,-0.44114182881001,G0,Tipica
15,MEXICO,48,JIQUIPILCO,24,52313.0,386.65154932256246,0.9860153976807088,0.0892641485861824,0.005226589817459,0.03138451124596,0.8067525478707399,0.0718890719409971,-0.0150155233026759,1.894676226637,0.4081192536981378,0.1642267045822291,0.3267524933346599,-0.2616949530413697,G0,Tipica
15,MEXICO,52,LERMA,26,109011.0,1342.182164304642,0.9870640351572322,0.0830808055718387,0.0044749363708644,0.0306110312152838,0.9083673430744348,-0.6532542664905268,0.3183247424192216,1.9669252115068243,0.6575049299406144,0.123201797486669,0.1741770320211878,-0.3366281835076677,G0,Tipica
15,MEXICO,55,METEPEC,2,181534.0,3444.011732435547,0.9891405097256888,0.0583591800564352,0.0019152774877392,0.0225395343834011,0.0451383266082706,-1.8980680023120948,0.8564208499273768,-0.6015732965624244,-0.6591618878050384,-0.0787080353317921,0.1936955926690194,0.1872610710080371,G1,Tipica
15,MEXICO,77,SAN MATEO ATENCO,1,65199.0,3760.355007960559,0.9891023826046006,0.0805628293944114,0.0036449127784439,0.0301440563319662,0.6839666923408251,-0.9324589232218176,1.1976976122836562,0.0367037184325951,-0.3392744317141068,-1.1765696199895592,0.2714138384217415,-0.621768700240991,G1,Tipica
15,MEXICO,116,XONACATLAN,4,42737.0,1567.0629630027702,0.9881154380515268,0.0806908410458706,0.0047374779457964,0.0307583594623514,0.9584716142264894,-0.0164537165076212,0.6619443065906692,0.6639062922718272,0.1765741333340226,-1.1818886288072568,0.2210971671178064,-0.0660882523782343,G0,Tipica
15,MEXICO,109,TULTEPEC,3,119887.0,4915.045657254125,0.9898315396430872,0.0665628753169343,0.0028803396593339,0.0253606896593707,0.2958441022828165,-1.8523704887725008,1.2931389116519794,-0.4871798775901088,-0.5144172978519003,-0.5764485742121848,0.2898171654634477,-0.7768146235166713,G1,Tipica
15,MEXICO,121,ZUMPANGO,11,151177.0,1992.6890633152923,0.9884997246962252,0.0876747415300271,0.0053542895702827,0.0335078026469715,0.8541969852227713,-0.7886596303301281,1.0464743907755245,1.1070002233549503,0.3276094945293252,-0.5216577051711312,0.5014338652278472,0.1773108479798808,G1,Tipica
15,MEXICO,23,COYOTEPEC,0,36952.0,1651.727368789536,0.9866921443004476,0.0888410878981642,0.0032137999512831,0.0322059854345719,0.264861042107881,-0.1647407674108003,0.4132704283949976,-0.0060666298237918,-1.0290039005950895,-0.5618457304620659,0.3789585485860587,0.0379816442051265,G2,Tipica
15,MEXICO,76,SAN MARTIN DE LAS PIRAMIDES,9,20264.0,1038.045399849619,0.9840506095994884,0.1044857469886084,0.0044638164371937,0.0376882468862347,0.9767492590914646,0.5231838670387154,0.7129742763946929,1.4232834210455565,-0.2621267504133224,-0.802553916000625,0.0471932937041197,-0.1658171454787875,G0,Tipica
15,MEXICO,93,TEOTIHUACAN,9,45054.0,1400.2001412591978,0.9870291633959148,0.0756852258619043,0.0034388565014645,0.0283145440401111,0.440430356988248,-0.2970889205335102,0.1369168373407415,0.460310300020145,-0.3446912969834282,-0.2783927533348629,0.2008693707147614,-0.1367590747548851,G2,Tipica
15,MEXICO,31,CHICONCUAC,0,20180.0,3238.0914116183644,0.983812342158872,0.0976936466492602,0.004940191874021,0.0345579903966283,0.7252088743951811,0.0757375195146538,1.5157758835698207,0.3235807869444781,-0.7075203675755809,-0.9320910531030472,0.0863933053739338,-0.6745881231419328,G1,Tipica
15,MEXICO,32,CHIMALHUACAN,0,463746.0,12278.61773079176,0.9872199634160992,0.0594605214761068,0.0031592251794486,0.0223854806438339,0.3672414440857108,-5.24846377537324,5.180400886870916,-1.1260037563340135,-0.3758986745419506,-0.0639436740130873,-0.2658121227387858,-1.3404162001026074,G3,Tipica
15,MEXICO,71,LA PAZ,0,197587.0,8765.53758680551,0.9890996794373867,0.0464082955556497,0.0021093540079582,0.0179579893422446,-0.2069738368526241,-3.447925824615876,2.4509210718794843,-1.756311984420871,-0.9937208592897429,0.0118416047842537,0.0666653898001564,-1.6161859479473557,G1,Tipica
15,MEXICO,51,JUCHITEPEC,0,18020.0,2771.175808959201,0.9856557609090898,0.0845621426421908,0.0051459437335622,0.0328686467848843,0.530805992755037,-0.0182700845313943,1.0579617925615643,-0.0410188253026597,-0.587875561933375,-0.7553588615959712,0.2881073145648815,-0.5191425331904095,G2,Tipica
15,MEXICO,30,CHICOLOAPAN,0,132374.0,8823.129954391068,0.9879638324128216,0.0497874635198578,0.0017182943182623,0.019199700394083,-0.2661320621266139,-3.0896635214857997,2.258961698478719,-1.815976044953575,-1.2858864617429555,-0.0190506615464618,-0.0389872025047386,-2.0196522974681868,G1,Tipica
15,MEXICO,90,TENANGO DEL AIRE,1,8649.0,2232.472709820858,0.9865353281787982,0.0652789752432565,0.0031124820670785,0.0262415126621112,0.1797037082062659,-0.2902907265312903,0.2613184735426708,-0.498188994947601,-0.795779873093796,-0.3875854369366691,0.1041019660774051,-0.3799041340863455,G1,Tipica
15,MEXICO,104,TLALMANALCO,2,37142.0,3114.793210478419,0.9873955494031535,0.0624141876430206,0.0022743405759006,0.0227067461413889,-0.480502734431222,-1.056151831790483,0.1123063765241034,-1.1522756828263456,-1.490158282332862,0.3802783323971928,0.4304818473062591,-0.5516253748911967,G1,Tipica
15,MEXICO,15,ATLAUTLA,2,21589.0,2145.023713539199,0.987817877219782,0.0726920401470734,0.0033120775019284,0.0256916011043547,0.4902733517283593,-0.3155073832881137,0.4015786795946955,-0.040731679959796,-0.4636170043911931,-0.8081531407459879,0.1652558668188245,-0.311950647476302,G2,Tipica
15,MEXICO,69,OZUMBA,3,20262.0,1513.9282900021174,0.9873998453236498,0.0709302325581395,0.0031582600120204,0.0258310336313325,0.0077827374250717,-0.2974346576690154,-0.0822251884770757,-0.3746697423997432,-0.9326968295024884,-0.120589453268801,0.4000733293209473,-0.1127950339636512,G2,Tipica
15,MEXICO,101,TEZOYUCA,2,30968.0,2210.3421773724685,0.9850152806681512,0.102691924227318,0.0089016873687989,0.0377198053543508,0.8429611848515925,0.6099435891566012,1.5578089773329142,0.593870720252944,-0.0793043962768504,-0.7887852127383832,0.786398383351821,-0.3583867450056727,G0,Tipica
15,MEXICO,98,TEXCALTITLAN,10,13120.0,131.20205559902195,0.9840391775434596,0.0646758094619816,0.0075452224618801,0.0282648585464118,0.6990534913170855,0.8853535637220287,0.2407558169443553,0.5876805529173525,0.4683255501589532,-0.0231672427527626,0.2092538096062208,0.0475806400100931,G0,Tipica
15,MEXICO,19,CAPULHUAC,1,25712.0,2629.680125428288,0.9863727640873038,0.0913412563667232,0.005155815664169,0.0335514573583454,0.7510515412898848,-0.0060390063565095,1.1310419762382184,0.3379689291754599,-0.3897103979602782,-1.0398086053880151,0.3135491007584607,-0.4581701715381332,G0,Tipica
15,MEXICO,85,TEMASCALAPA,7,28984.0,1114.181636571749,0.9874227416094516,0.0826640767995218,0.0048401039291775,0.0308060438524796,0.8891324369644193,0.1678375876310734,0.4252528422127961,0.8348563482712223,0.131386829840434,-0.9180600694424907,0.2455589291938664,-0.0836968244714747,G0,Tipica
15,MEXICO,82,TECAMAC,2,331235.0,5598.704411170724,0.9881545709281908,0.055470051971309,0.0025293579987042,0.0208414603089523,0.1364574310435169,-3.0649582714171526,2.2522782113976567,-0.6442163002387974,-0.3975976646665244,0.1947291099953373,0.0355253551916423,0.2776113954869603,G1,Tipica
15,MEXICO,11,ATENCO,3,45587.0,1678.4280928720086,0.9853770284180666,0.0917472938020883,0.0057406510128356,0.0337340400651482,0.6802714470968355,0.2275667662399599,0.9429665955151542,0.5182749966030382,-0.3307939933322846,-0.6602638797287528,0.3742808995259648,-0.0626112997190902,G0,Tipica
15,MEXICO,22,COCOTITLAN,1,11487.0,1914.677210077163,0.9881605984924796,0.0669700910273081,0.001628838262817,0.0234687891348998,-0.3343077398189361,-0.6564312623474435,-0.3408176773486518,-0.8742175680253348,-1.4468085164263278,0.0270509138090181,0.4161211035045212,-0.2200491162597689,G2,Tipica
15,MEXICO,73,RAYON,0,8983.0,918.3824538040444,0.9908856005192472,0.0738792588164973,0.0032510142082657,0.0267883241412126,0.7006298820840223,-0.073700937970387,-0.0811122647023387,0.1560394679070916,-0.1479888305313668,-1.3868840217895242,0.3943626105737323,0.1294839985795293,G2,Tipica
15,MEXICO,56,MEXICALTZINGO,0,9420.0,900.3653914444864,0.9843692572635137,0.0984141791044776,0.0045998071109551,0.0377968600331204,0.9636661013582358,0.7486323151890644,0.8001837313492969,0.8281757511135346,-0.3826565922502328,-1.2139107054474263,0.0286466042334766,0.1267865592239265,G0,Tipica
15,MEXICO,59,NEXTLALPAN,2,29049.0,2148.146195175429,0.9864453628374648,0.1010081867798665,0.0050507242148651,0.0371790396482475,0.8349918452040561,0.1253381119138491,1.0617946476155866,0.6849360223134396,-0.4123833202615332,-1.1233990492038282,0.3845166187648924,-0.2932402745878846,G0,Tipica
15,MEXICO,17,AYAPANGO,3,5887.0,1266.140438168169,0.9888441584142688,0.0653275425262396,0.0021484260687142,0.024109877590765,-0.049638263805124,-0.4124543959689822,-0.4764969244650953,-0.4869754273198283,-0.9594818586752196,-0.2250634174998329,0.3855795875053374,-0.0943324484842879,G2,Tipica
15,MEXICO,74,SAN ANTONIO LA ISLA,0,17657.0,3342.919565234024,0.985754599052763,0.10019315845224,0.0063113021362726,0.0363076890378809,0.852806371488672,0.08865774927616,1.6147134414223026,0.3873770180689239,-0.3939409159031308,-1.179826089325232,0.4271084329565264,-0.7519411141437619,G1,Tipica
15,MEXICO,35,ECATZINGO,2,7127.0,1189.2159338144274,0.9878882621916074,0.0673955369177774,0.0053373522814918,0.0253002329884575,0.9376911375400492,0.3332594348684221,0.429870963424359,0.3128628255427721,0.3453780286748948,-1.1997489624128743,0.1431035901530885,-0.0800464652128868,G0,Tipica
15,MEXICO,6,ALMOLOYA DEL RIO,0,8659.0,2258.272226292499,0.9880514412692256,0.0651986714232993,0.0035638017310558,0.0248569969282859,0.4958221568015161,-0.2573677802725597,0.3987099422608964,-0.3018121802151375,-0.3722007465011889,-0.9114583315974903,0.1258579318594636,-0.3671041337264623,G1,Tipica
15,MEXICO,10,APAXCO,6,21950.0,1195.0182747589852,0.98739671412686,0.0872257169745901,0.0035960244785729,0.030429295992717,0.8670643049525377,0.084452851746256,0.3564704604557102,0.8591544503736414,-0.1371681794214433,-1.0529136195323348,0.1319812963173335,-0.1026742426653044,G0,Tipica
15,MEXICO,16,AXAPUSCO,14,18104.0,554.3648849764049,0.9855470345510652,0.0885695388130599,0.0037417450128153,0.0328953142245333,0.6977827176605549,0.2398484767427649,-0.0024317331657744,1.2454600119980166,-0.1757206558996732,-0.3061408225638365,0.1092902005776619,-0.1614867769178155,G0,Tipica
15,MEXICO,33,DONATO GUERRA,15,24215.0,378.8626220272241,0.9834896107006452,0.085290426676228,0.0057243231585365,0.032360000206635,0.3823691155656304,0.4945767980549714,0.0749128143184944,0.9422495111561118,-0.2922347863605269,0.445479348422813,0.3364241970549305,-0.1170175101305937,G0,Tipica
15,MEXICO,2,ACOLMAN,3,83429.0,2160.3319644778894,0.985986384686793,0.0935628055733965,0.0041556165795585,0.0340722089596598,0.4714113907140579,-0.3600625410678472,0.9497111819869932,0.3914358254630098,-0.7016031623941889,-0.4943575908775653,0.3569030940022253,0.0103230111811803,G0,Tipica
15,MEXICO,68,OTZOLOTEPEC,13,56362.0,1138.4582390237122,0.9835188406598854,0.1106031645943762,0.0064603179857838,0.0394189138500975,0.9554993398755944,0.4950972682838901,1.028879669031655,1.681091526675049,-0.0510366423710805,-0.3746214099515906,0.3613964263747012,-0.1517310832539223,G0,Tipica
15,MEXICO,88,TEMOAYA,17,68969.0,1371.8753306434442,0.987441941392492,0.1192087369975496,0.0059650607244391,0.0430660963840181,0.9458431964036632,-0.0500835097574707,0.7816995693772483,1.970490193873766,0.012183642118119,-0.5411527443336317,0.8076359182960954,-0.2970742014153273,G0,Tipica
15,MEXICO,75,SAN FELIPE DEL PROGRESO,38,91335.0,371.69962749360303,0.9871413418376066,0.0912968671589361,0.0031816512766434,0.0344264498280712,0.339576503418231,-0.8201623034675715,-0.7317191087097032,2.35289279545298,0.102949635822209,1.248564409434532,0.4941973137368132,-0.4702600457897343,G0,Tipica
15,MEXICO,107,TOLUCA,27,653312.0,2234.6445763461866,0.988551746932672,0.0689477447465774,0.0028491342859816,0.0263958431475725,0.4948276157710714,-4.112579561108885,2.0480776095816435,2.024875973850333,1.0117134901110325,1.7419251079749989,0.2272134003443355,2.58129834080148,G1,Atípica en ICE principal
15,MEXICO,100,TEXCOCO,12,200105.0,1405.182130917284,0.9879662764889294,0.0685374058845517,0.0028828607594921,0.0248524896194195,0.2486987571326262,-1.3506091240923637,0.3769589766808469,0.5313074279583764,-0.1822913296048931,0.377172470080201,0.2767300929203153,0.6945275506538269,G1,Tipica
